projectId	bugNumer	date	login	assignmentType	eventId	commitSHA
8514	5402	2012-03-13T16:59:04.000Z	nashby	1	11293697	54a75e1a0f1c2369a9a4b2872c2213d32a8bc117	
460078	807	2012-03-19T16:37:32.000Z	igorminar	1	11738648	64fb1f262028679b7eb1760bb38f9b1e4003d8e7	
460078	784	2012-03-20T07:38:08.000Z	igorminar	1	11738650	a4fe51da3ba0dc297ecd389e230d6664f250c9a6	
460078	813	2012-03-21T22:42:35.000Z	igorminar	1	11911383	8d7e6948496ff26ef1da8854ba02fcb8eebfed61	
8514	5559	2012-03-23T09:10:14.000Z	jarkko	1	12000890	03becb13099c439f6aea5058546bc8b0b19b8db8	
460078	817	2012-03-23T18:46:54.000Z	igorminar	1	11964771	5390fb37d2c01937922613fc57df4986af521787	
8514	5584	2012-03-26T18:17:25.000Z	nashby	1	12089157	633ee64e20da05ddbcab67558351733ba511a444	
8514	2492	2012-03-27T22:45:51.000Z	rafaelfranca	1	12211347	32763a82444ba5eb711ec0e5d6380818e5f2695d	
8514	5563	2012-03-29T18:51:08.000Z	kennyj	1	13276937	365b8b6db750151b786b0a7ef9e65a6824576f1b	
8514	5667	2012-03-30T15:18:39.000Z	jonleighton	1	12454608	86aefdb4f2b957acc6d6c7eef557dff6a3888803	
8514	5672	2012-04-01T17:07:34.000Z	lest	1	12526986	e3d1585c8f2eb08e9e8bfa283a54a949f0ec5467	
460078	845	2012-04-02T17:10:46.000Z	igorminar	1	12583640	c0b78478a0e64942a69aba7c1bfa4eb01c0e9a5e	
460078	864	2012-04-08T09:49:03.000Z	igorminar	1	13041733	10daefc6f466a21d9418437666461c80cf24fcfe	
8514	5797	2012-04-10T17:48:28.000Z	kennyj	1	16563360	d09b2fd09dbd8f74d1d2909c7e931fb0a664b315	
460078	869	2012-04-10T20:41:51.000Z	vojtajina	1	13223609	93d62860e988a09fb64e594f50f6cd55a1fc5748	
460078	877	2012-04-13T21:49:50.000Z	mhevery	1	13849323	eafe15f54c686d5c83f777fd319f4c568e209432	
3711416	8	2012-04-15T16:38:22.000Z	sfaxon	1	13431805	88f236533499304d1755b68d71677b61f19d120f	
8514	5847	2012-04-26T12:21:02.000Z	kennyj	1	14217692	627f89b189734d7c8915a74f3f57a232d3d4d0d9	
8514	5847	2012-04-26T13:11:00.000Z	jonleighton	1	14226717	8cd14c0bc9f9429f03d1181912355d2f48b98157	
8514	5103	2012-04-26T22:27:55.000Z	mhfs	1	14647883	07e5301e697d6a02ed3c079aba07c261d53c1846	
8514	5990	2012-04-27T03:15:28.000Z	aderyabin	1	18119654	1f98493e4a3c53e53666ff740860b20dcd6d08ec	
460078	893	2012-04-27T22:20:54.000Z	igorminar	1	14362358	2b87c814ab70eaaff6359ce1a118f348c8bd2197	
8514	6033	2012-04-28T21:44:51.000Z	davout	1	14568631	18aa1ae29c3459a6b2c10c7634770209a72c6cfe	
8514	3995	2012-04-29T18:44:34.000Z	rafaelfranca	1	14401368	a872ac9d6f7ed441507bf2a60fac44399c8abea6	
8514	3886	2012-04-29T19:48:20.000Z	ahawkins	1	14402911	dee375a9dfc1fd20795431a1a410131d844820a8	
8514	3886	2012-04-29T20:04:42.000Z	drogus	1	14403629	978598b6da75aa5b1b4d0b95b08596e2c609a94e	
8514	1102	2012-04-30T06:44:39.000Z	lest	1	14417313	c9f528defa38e018e542b49123d1ba048f89eaf6	
8514	2973	2012-04-30T07:12:55.000Z	lest	1	14418222	9f64f20b8b635f21e47bf7e8432700ed29194f88	
8514	2973	2012-04-30T07:21:54.000Z	josevalim	1	14418741	aa89bf78a209e5901d4417625048922b81d9eef1	
8514	4979	2012-04-30T15:49:20.000Z	frodsan	1	14446721	2f681254ee9481f30baa53720c1570decb437725	
8514	4979	2012-05-01T19:12:07.000Z	tenderlove	1	14541342	7d2df5fa62da393e429393ccd161d237117932fd	
460078	912	2012-05-02T16:51:31.000Z	maxmart	1	16029778	1d388676e3b97b6171fc498e82545bd437ee6fd1	
8514	2510	2012-05-02T22:42:43.000Z	pixeltrix	1	14644286	56030506563352944fed12a6bb4793bb2462094b	
460078	876	2012-05-02T23:04:11.000Z	igorminar	1	14671353	843f762c573e38a044f920c5575c6feb46bc7226	
8514	2508	2012-05-03T02:09:40.000Z	carlosantoniodasilva	1	14655651	5d26c8f00a11e40660be7516a13512ed522863ed	
8514	2999	2012-05-04T02:26:54.000Z	carlosantoniodasilva	1	14792944	d03aa104e069be4e301efa8cefb90a2a785a7bff	
460078	910	2012-05-04T08:24:46.000Z	igorminar	1	14800942	9c0418cf1abd609bf0ffbe71fbdfa75905cf8e0f	
8514	6147	2012-05-05T15:07:20.000Z	mhfs	1	14831114	56bf1f74557e68455552eeac1bc975cf9ba57766	
8514	6147	2012-05-05T22:19:36.000Z	jeremy	1	14845401	bad119cae5ff6f3d27d82b9bdc9fc3cf4f67d271	
460078	879	2012-05-06T16:27:10.000Z	igorminar	1	14878932	49dfdf8f0238ef8c473fcb44694f6b5696ecde70	
8514	6179	2012-05-06T20:33:12.000Z	nashby	1	15659672	e2e513621d732abb8efff9120bd9a444836720d6	
460078	935	2012-05-06T23:30:24.000Z	igorminar	1	14878933	b24cc63bcbd45741d21757653f05d54db09e0f20	
8514	6147	2012-05-07T16:38:37.000Z	mhfs	1	14916308	eea9777e99fe432c9a003a413c27c9476cf38087	
460078	933	2012-05-08T21:00:38.000Z	zhenbzha	1	24129617	f2b7fffdc0b0ad80cebb24f5fea743e9e4a439d5	
8514	6272	2012-05-11T19:45:26.000Z	erichmenge	1	15589463	56cef492c655613fda28922917b82db23e15257e	
460078	875	2012-05-11T20:14:59.000Z	petrovalex	1	24129621	10e1c759f4602d993a76b0eacf6a2d04c8880017	
8514	5908	2012-05-11T21:15:40.000Z	acapilleri	1	15345840	64af96bb9c7c7a64040e5e1a63861f046ae00b0e	
8514	5953	2012-05-12T13:03:21.000Z	acapilleri	1	15365975	f9ae1baa0ae47064d5100e48ffda1fe8b4fa34e7	
8514	5908	2012-05-13T04:00:01.000Z	rafaelfranca	1	15348966	a8cfaed3389de8c12ad8c8e363df13bd93354ab4	
8514	5970	2012-05-13T11:21:00.000Z	lest	1	15353994	c17d200e3f1b86219c0e12809e93e8943dfa325a	
8514	2394	2012-05-14T00:22:29.000Z	steveklabnik	1	15699390	8bea607265a2c9bb9bb2188b0a79089ca373b814	
460078	920	2012-05-14T04:53:19.000Z	igorminar	1	15376154	679cb8a74a684454fe38fa9e1ddad396bb598c52	
460078	904	2012-05-14T21:14:52.000Z	vojtajina	1	15453508	7b739c97028be2a5d5aef679ef1f8064cd10d386	
8514	6314	2012-05-15T06:55:58.000Z	mpapis	1	15474756	aed906af97cfa86801951a6a97251084fac6dc57	
8514	6352	2012-05-16T18:04:31.000Z	nashby	1	15619702	9fb21e98e2a3c8c19dce8a2c4bb8a850af65a054	
8514	6272	2012-05-16T18:25:43.000Z	tenderlove	1	15628340	4025efb53bc64e9b4c5b32bf7a68ef2632ffd888	
460078	736	2012-05-17T15:11:25.000Z	maxmart	1	24129618	fbdab513dd48f667ad857030cf4b3481ecdd9097	
8514	6369	2012-05-18T21:21:20.000Z	lukaszx0	1	15804764	5f7bfb77786ab02db213f9563c199fc5b7f53f3e	
8514	5899	2012-05-19T21:28:14.000Z	dchelimsky	1	15842609	dcce01132de9734c9f7a6973bfff1b16b07ef84a	
8514	6404	2012-05-20T05:03:34.000Z	pinetops	1	15919340	685192bbcba7f887236ddf43ebb7d7dcf7409bd9	
8514	6400	2012-05-20T16:41:58.000Z	pinetops	1	15920085	ef19e8020d831758006a9f0472582e9c2c3b7916	
8514	6417	2012-05-21T21:57:04.000Z	chancancode	1	15939081	cb847b9f2e56eeff737323d9a42a2a0a6c23804d	
8514	6417	2012-05-22T03:55:03.000Z	drogus	1	15955091	1447aca70f231f07eedee9572bd45da6a175262b	
460078	532	2012-05-23T06:05:26.000Z	igorminar	1	16130173	4511d39cc748288df70bdc258f98a8f36652e683	
460078	704	2012-05-23T06:05:26.000Z	igorminar	1	16130172	4511d39cc748288df70bdc258f98a8f36652e683	
8514	6328	2012-05-23T07:59:13.000Z	acapilleri	1	16077306	5646d65d01845adf669b9e6c4899b6ac15849bb9	
460078	967	2012-05-23T19:05:05.000Z	mhevery	1	16821080	275e5335dcecb1d5af014267b61c0b75173f5b68	
460078	979	2012-05-23T21:49:01.000Z	mhevery	1	16136402	989446eceee697b15ecb5df1f491dfbcff352256	
8514	3392	2012-05-24T18:36:14.000Z	steveklabnik	1	16213034	4dacac3baa271597e6bcf3527c557182d64a6a95	
460078	988	2012-05-25T20:58:34.000Z	petrovalex	1	24129616	42c38b29f7dcb3327fe58e630b8e2973676989e0	
8514	5847	2012-05-28T15:47:10.000Z	kennyj	1	16472401	c0ba0f01d05844bf3024d3926900706b270adf4d	
8514	5847	2012-05-29T15:48:00.000Z	josevalim	1	16476888	9fa3926e4fd1c3c24a9ecc613b98cde6609f2975	
8514	5797	2012-05-30T18:26:59.000Z	tenderlove	1	16588781	1b075220ef59bbee59bb768acbc0d92e59ca38d6	
8514	6573	2012-06-01T13:53:52.000Z	drogus	1	16751094	652500229747169615bb7db94d2b6ee46e424e7d	
8514	6403	2012-06-03T09:07:54.000Z	gaelian	1	84308495	7a085dac2a2820856cbe6c2ca8c69779ac766a97	
8514	6591	2012-06-03T18:12:21.000Z	kennyj	1	16868258	635032fe3ba3d189e9c62eadb6e604f22669414d	
8514	6591	2012-06-04T10:47:10.000Z	drogus	1	16875596	2186540f9160b47e075b9926d12d3a6843e95d31	
8514	6578	2012-06-06T06:11:39.000Z	frodsan	1	17045758	ab11a2780fe8e059ffc8824df18037773a4f5200	
8514	6635	2012-06-07T03:55:39.000Z	kennyj	1	17355140	cd1be1acc68221fbdfab0d13211d40bdeae630dc	
460078	1016	2012-06-07T15:25:35.000Z	maxmart	1	24129619	cebd015f78c5e21bd37d4bc055dbcdc21dac2ef2	
8514	6673	2012-06-08T12:59:23.000Z	arunagw	1	17282456	5fa87281ece411393cb167f03b1deda014a82593	
8514	6635	2012-06-10T15:45:28.000Z	rafaelfranca	1	17358072	4da1af7fc15c6508d327d205e3de3f8ef248da8f	
460078	1030	2012-06-10T16:01:42.000Z	igorminar	1	17379848	5d70e4a89cd9b3d430bb81f438cf03e956d9a9d2	
8514	1623	2012-06-10T19:57:03.000Z	rafaelfranca	1	17362795	6cc5e9aa81870a8a4ef1582b34abfb4deff7d115	
8514	2553	2012-06-10T19:57:03.000Z	rafaelfranca	1	17363430	6cc5e9aa81870a8a4ef1582b34abfb4deff7d115	
460078	1037	2012-06-12T04:24:23.000Z	mhevery	1	17478527	74fa65ecb7c4e2df966a179952b35700912e065f	
460078	1037	2012-06-12T20:33:57.000Z	mhevery	1	17631887	0f44964e5e0f7e37d7fa3216bb10fd61fbf52ae2	
460078	1051	2012-06-13T22:37:52.000Z	mhevery	1	17852426	6593a3e0823f3c08079f05010f9628fc4503cd43	
8514	2084	2012-06-15T09:19:40.000Z	steveklabnik	1	17989125	14fc8b34521f8354a17e50cd11fa3f809e423592	
8514	5680	2012-06-16T10:02:35.000Z	steveklabnik	1	17879413	afb053b4d388137830320ed8dd49a40dc29a962c	
460078	1058	2012-06-16T20:04:40.000Z	vojtajina	1	18205311	3da4194f98fa0c1ad1e5ab159719e4b25799e6d4	
8514	6400	2012-06-20T14:21:39.000Z	carlosantoniodasilva	1	18172851	1bb2f5a8316c3e94b47b9cfb8fa519e1b1238869	
8514	2802	2012-06-23T23:05:42.000Z	carlosantoniodasilva	1	22516360	a9dccda936cbd3ead6d43997e6c7990f8bd92055	
8514	6867	2012-06-26T19:54:05.000Z	erichmenge	1	18667898	600f02713df7be23f12efbcecdbf4ccabf0ac20f	
8514	6825	2012-06-27T17:31:22.000Z	mauricio	1	18756726	ab7c1c4e0fa3d7ba51f7dd885f4cc9065652240b	
8514	6825	2012-06-27T18:00:02.000Z	rafaelfranca	1	18761351	2076efed1ca4b5df3a7101c9a478d6149bb53297	
8514	6960	2012-07-05T11:24:59.000Z	dmathieu	1	24953708	30a576fa145a8a7d7f68ac295addb24465baf39a	
8514	5660	2012-07-06T05:39:15.000Z	steveklabnik	1	25949834	561edbe71ff70abc3c0c63c6c05770b434f9b0a9	
8514	867	2012-07-06T11:03:49.000Z	sidonath	1	19481959	75b340d1a4bcf2f1233fb65a15ff6b8059e2230e	
337788	128	2012-07-14T05:24:09.000Z	cdinger	1	166067592	fb7532795b060fe409cbb731895ef8bd9a6449d8	
8514	7079	2012-07-18T09:02:33.000Z	kennyj	1	21912042	a8d68d89e32f58397378bc3a27cb1391c95ab328	
460078	1134	2012-07-19T08:10:12.000Z	btford	1	22589967	e85774f709b9f681b0ff8d829b07568b0f844a62	
8514	7110	2012-07-23T16:50:48.000Z	spastorino	1	20930928	449039a86d802871b707dfb51ac1ed96d53526f9	
8514	7160	2012-07-28T15:51:56.000Z	fxn	1	21445605	0cda0b3dbac13c9b60bbe508b130b9cb8a5071dd	
8514	7160	2012-07-28T22:23:48.000Z	fxn	1	21456694	8bf1088d7d9a0ca46ce8e167da4130044ebf1d0c	
460078	1095	2012-07-30T00:52:19.000Z	thughes	1	24436417	209b67df6a49fe1646ce63c5e7d11ed26e8abbc1	
8514	7215	2012-08-01T01:25:54.000Z	spastorino	1	21732816	b6ab4417720e03f1551abda2f1e4bd0a392dd04e	
8514	7237	2012-08-02T17:01:44.000Z	rafaelfranca	1	21912776	4028bed8128f3d4eac2a55e85a504f1143944eae	
8514	2301	2012-08-02T20:46:41.000Z	steveklabnik	1	21934564	6beaafd0c4289d5f19b2e01f84338cd7e2ff8032	
8514	7180	2012-08-07T11:39:21.000Z	xhire	1	30379355	ea76e9a3126998578d683783483aa695cb6b657e	
8514	7191	2012-08-07T17:13:02.000Z	kennyj	1	22268132	42dd5d9f2976677a4bf22347f2dde1a8135dfbb4	
460078	1238	2012-08-08T05:08:03.000Z	igorminar	1	22500300	054d40f338f9000cddcf7f0513af37328b88ef41	
8514	7191	2012-08-10T16:25:33.000Z	rafaelfranca	1	22485829	d1835db6b5efce31af935aa804c7b537e14764d2	
8514	6907	2012-08-14T15:48:40.000Z	steveklabnik	1	22670202	4c8fba11d7c20f83a6a336772e0e0c230be59688	
460078	1076	2012-08-14T19:45:01.000Z	petrovalex	1	24129620	6c67719dfa6ff3f2a15a8e1e7660cf2e6e9155b0	
8514	7291	2012-08-16T21:19:47.000Z	csmuc	1	27021878	fb665217723f7c4e9e96bb7658fc3048a1d64379	
460078	1212	2012-08-20T22:47:26.000Z	mhevery	1	24129623	4909d1d39d61d6945a0820a5a7276c1e657ba262	
8514	3165	2012-08-23T18:48:02.000Z	isaacsanders	1	23260424	7bf9db529e69cd3cbcedddc0f9af752b0480d13c	
8514	7431	2012-08-23T18:59:22.000Z	nashby	1	23368602	130fe2b172afb81979e72fbf30edf945147cb78f	
460078	1226	2012-08-28T19:38:34.000Z	igorminar	1	23541207	b08d4b22d2f70acfcbc52369dc7032397137d037	
460078	1301	2012-08-29T11:01:13.000Z	igorminar	1	23698897	d3fa7a2e9e93c9dae13d852b28c878f7d6b7c420	
8514	7478	2012-08-31T18:36:05.000Z	steveklabnik	1	23781352	000edbbbaceedc2f6df2b039d44de6e7cb7118e7	
460078	1339	2012-09-07T04:16:23.000Z	btford	1	24418292	f2ebfa16b0849a1ea26f73ae63dcb0e56f066646	
8514	2800	2012-09-13T01:15:38.000Z	derekprior	1	24518390	ceb05bd1b2f083c252980d4820346bc986c83e39	
8514	4060	2012-09-14T14:52:15.000Z	steveklabnik	1	24688217	ed2fea908a9f8540ac2ea949e3e258ab88769cb1	
8514	3458	2012-09-15T08:00:27.000Z	steveklabnik	1	25150885	ecaf728774aa5f4232cc17532272408f9a9819b7	
8514	4857	2012-09-15T12:22:15.000Z	steveklabnik	1	24696684	afe96542977ed52d0e80164b5079b3e5541fdcdb	
460078	1245	2012-09-15T16:02:10.000Z	petrovalex	1	32657814	f0c6ebc07653f6267acec898ccef5677884e3081	
8514	6497	2012-09-17T14:13:45.000Z	draiken	1	24942178	641ea6925790771acb6e91b73f9efa6ded834761	
8514	7685	2012-09-18T17:47:54.000Z	steveklabnik	1	25150887	166409337a6bf8c1d57ef8fa8cc8e364f17bb468	
8514	6497	2012-09-19T13:07:48.000Z	rafaelfranca	1	24949490	f4ad0ebe7a6b17658bddfeb996e3c34835b75623	
8514	6962	2012-09-19T15:51:28.000Z	kennyj	1	24962958	105cb3d9e3cd523c00262826cd541cb10e05aa0a	
8514	7715	2012-09-20T12:09:21.000Z	steveklabnik	1	30129233	48a035712e9a4478ff248fd51ff43505d2aa2ddb	
8514	6962	2012-09-20T13:34:55.000Z	rafaelfranca	1	25046993	883fa8f938731e43182a803bedc89fd503a76306	
8514	7714	2012-09-20T17:43:12.000Z	frodsan	1	25067331	a30b8d38b41ba9c141e867836a3a9c5b21221bea	
8514	7743	2012-09-24T20:15:21.000Z	blowmage	1	25319391	fdc11fd01a4cc4f5580bf9e5a782f2a97c8442f7	
8514	3386	2012-09-26T14:59:18.000Z	steveklabnik	1	25498757	15d475a63b0beec2e1e735d49103e642ea54dc78	
460078	1096	2012-09-28T22:43:01.000Z	rkirov	1	30448473	fce100a46c5681562253c3a856d67bbd35fbc2f2	
8514	1856	2012-10-03T23:02:14.000Z	frodsan	1	26124350	aa202adf6c78468c8e03efd11d84b71478de7b03	
8514	3415	2012-10-04T18:55:02.000Z	senny	1	26325055	af677da84c6ec6140f7e89ff64ce30e50de325a0	
8514	5920	2012-10-04T19:57:44.000Z	senny	1	26243526	16e4a53b78aacc78712ff6ad4aa2da3a69faff5c	
8514	7471	2012-10-05T21:07:39.000Z	steveklabnik	1	30659178	9504b44cf60c1d69519cef32465f46a73719bc17	
8514	3675	2012-10-08T20:22:47.000Z	senny	1	26654513	ed9567401dfc7b476bf9ccac82826fc63283f708	
460078	1004	2012-10-12T19:41:05.000Z	rkirov	1	30446664	3a75b1124d062f64093a90b26630938558909e8d	
460078	1469	2012-10-19T18:29:37.000Z	shepheb	1	27892808	bca1604c12262b66ce3b8004994fb4841fb8b87d	
8514	733	2012-10-19T19:43:42.000Z	steveklabnik	1	27372267	e22e78545112eaad857ab1e02119e20ce10065d0	
460078	199	2012-10-21T06:37:59.000Z	geddski	1	40330625	79b51d5b578927bd510123c81953e7cc8c72f211	
8514	8025	2012-10-24T22:04:12.000Z	steveklabnik	1	28278669	b3125c89f42968bec6ee0b92ab93e36dbc36d5c3	
460078	836	2012-10-25T07:33:36.000Z	igorminar	1	28076704	fc115bfd0d18017f4bcef1e39fb22d97a98f8ab1	
8514	6378	2012-10-28T17:05:30.000Z	senny	1	27972652	e4790a2c5b99704f430c837d8f22fec418f2c8af	
8514	5433	2012-10-28T19:18:31.000Z	frodsan	1	27971973	10f6f90d9d1bbc9598bffea90752fc6bd76904cd	
8514	7313	2012-10-29T08:02:48.000Z	senny	1	38512094	0a6b61a5f534c07406f1ec2de11b4a53ce81151d	
8514	8067	2012-10-30T00:47:58.000Z	rafaelfranca	1	28077180	3525a9b5ebc87bbc9dca4b613b6d3740899190bb	
460078	1020	2012-10-30T01:54:26.000Z	adam33	1	28265434	249a1d84e7ac3b8528d317b8b0a80acb5dd9a271	
8514	6951	2012-10-30T17:21:52.000Z	kennyj	1	28176022	a7c3c9025009cef98cd91ff27707f678cb8fb3c3	
8514	6951	2012-10-31T01:27:40.000Z	rafaelfranca	1	28177018	85039d4b75ceb41a020e2cc8e3a0f39709b1fbc4	
8514	8086	2012-11-01T08:59:10.000Z	nikitug	1	28310333	d8c1404107501e131e4c7c653794768f5c461793	
8514	8086	2012-11-01T11:42:55.000Z	carlosantoniodasilva	1	28311721	69cebae3b2201ac3c31dca8f6f29a2557831505f	
8514	8087	2012-11-01T15:14:58.000Z	carlosantoniodasilva	1	28335566	694334c37a95e85e686b121ce5cb2ccb4114e6b5	
8514	8095	2012-11-02T00:58:17.000Z	steveklabnik	1	28376477	642e1af6f13877873a51f695bf0953f9f06aec79	
8514	7993	2012-11-04T16:09:25.000Z	senny	1	28500967	710e3710813e52ce71ee2cd5a754cf6462b2ecd3	
8514	8121	2012-11-07T19:54:49.000Z	senny	1	28869020	1785bf7d6727c8c9d847eaa741ad41a9b750cd28	
8514	8015	2012-11-09T11:09:01.000Z	fredwu	1	41783067	515feb1fd61184cb14840a8f3b82ba3c388fdc3c	
8514	8130	2012-11-09T13:52:56.000Z	steveklabnik	1	29405371	4d61d1f8f58f7db6f2bffee52cc2debc66ba7657	
8514	2468	2012-11-09T14:13:18.000Z	steveklabnik	1	29405372	e85cb2d3bb95ae5cf2f524ffc6828fd40723c83e	
8514	7551	2012-11-11T16:15:26.000Z	senny	1	29260646	663d9ef67003d3bec44295d29f3c254951202926	
8514	8182	2012-11-12T13:33:20.000Z	senny	1	29258556	78dca351037c5f34971bdf0dd7d0b8fc9b9bdeb4	
8514	8182	2012-11-13T01:53:17.000Z	carlosantoniodasilva	1	29322023	d5c4370ef58cacb2c019160fb7bb79ffe1c7a67e	
8514	7619	2012-11-13T16:43:34.000Z	kennyj	1	45390454	01a2ac12b90691315dec7792f98f895819c53e06	
8514	8197	2012-11-13T21:02:41.000Z	senny	1	29914386	1d07d3d8105efdede4299a491035a980f7778049	
460078	1313	2012-11-14T18:53:29.000Z	igorminar	1	29538607	bd524fc4e5fc0feffe85632a7a6560da6bd9b762	
8514	8229	2012-11-18T16:57:55.000Z	senny	1	29820954	a1fd9cd1a0ecd88517febf9c9d0ca85fd07ebe25	
8514	8143	2012-11-20T11:48:32.000Z	carlosantoniodasilva	1	29974505	abb38feac84da59f6686d9abcce61d2a9a64efa9	
8514	8265	2012-11-21T08:48:48.000Z	senny	1	30171965	053bfa2304517fd2eb4e8e7dcb4eb9897f121271	
460078	933	2012-11-23T21:40:01.000Z	igorminar	1	30426993	e6d9bea4f3b2eb28851298d3dc3a30d46062d58a	
460078	1076	2012-11-23T21:46:58.000Z	igorminar	1	30426996	d859dcecea654d1d858cd756c6efb8435a453197	
8514	8310	2012-11-25T10:13:39.000Z	alisdair	1	30330727	fc4e387d7a478f75cdd4375b6c62e918b4b132b0	
460078	1452	2012-11-26T19:17:37.000Z	sudhirj	1	30922052	2c405f417125c80c387a51baece8bf6e1e0c0a81	
8514	7180	2012-11-26T20:44:07.000Z	rafaelfranca	1	30433732	5658923daa2f2c7858f55844168e1872cc611766	
460078	1403	2012-11-27T06:24:35.000Z	sudhirj	1	30889060	8991680d8ab632dda60cd70c780868c803c74509	
460078	908	2012-11-27T16:00:46.000Z	jtymes	1	34807519	a179a9a96eda5c566bda8a70ac8a75822c936a68	
460078	1035	2012-11-28T23:27:51.000Z	marknadig	1	32444199	e03182f018f5069acd5e883ce2e9349b83f2d03f	
460078	1553	2012-11-29T16:46:51.000Z	igorminar	1	31188854	26adeb119bc4fafa6286de484626b8de4170abc9	
460078	1627	2012-11-30T00:16:08.000Z	igorminar	1	30840795	d6da505f4e044f8a487ac27a3ec707c11853ee0a	
8514	8388	2012-12-01T15:26:47.000Z	nashby	1	32361341	0a6d8fbe1738984a9cae2168b97461b2ccf64c49	
8514	3313	2012-12-02T20:24:47.000Z	senny	1	31104799	db51704bd9458635ad82e6a7de56a9fd56db64d4	
8514	8414	2012-12-04T16:12:46.000Z	kennyj	1	31142057	634d28e6cf536d2135e1dfd32a58a57441608216	
8514	8414	2012-12-04T17:25:16.000Z	rafaelfranca	1	31142691	2715c4a19a15ba075d3932c093a34d5067a80dd4	
460078	1516	2012-12-04T19:56:16.000Z	jtymes	1	31393009	f8b755982a3f110e1badb2326c0268f5adf767ad	
460078	1599	2012-12-05T01:55:19.000Z	igorminar	1	31191132	c9d937082cc3a074eb82db97790d68a6f55c6731	
460078	653	2012-12-05T12:41:11.000Z	jtymes	1	32541566	9e96d983451899ef0cef3e68395c8f6c1ef83bbe	
460078	1243	2012-12-07T18:09:42.000Z	jsyrjala	1	31573324	c398d7d3709333c4a228d955b5ee8cbcf4386468	
460078	1501	2012-12-11T10:41:53.000Z	gonzaloruizdevilla	1	32066713	30a9da5dc159dd1e19b677914356925c7ebdf632	
8514	8492	2012-12-12T20:51:38.000Z	senny	1	31974351	349d4606004d20cb0ace1980bcb6d0af13f6b504	
337788	86	2012-12-14T14:49:08.000Z	rafaelfranca	1	32117224	38d0a222e275d917a2c1d093b24457bafb600a00	
460078	1715	2012-12-17T22:18:12.000Z	pkozlowski-opensource	1	32326291	f2d526190a4fb38d1192803dccc9b60492e9ab76	
8514	8551	2012-12-19T06:54:09.000Z	timraymond	1	33340629	48d5a33269eac16e7927c8811bfdc6010a965959	
8514	8474	2012-12-20T07:26:40.000Z	inossidabile	1	32615675	1a7567d2afd86e4213a9c682e1e2e9be0ff84786	
8514	8025	2012-12-20T22:41:52.000Z	alindeman	1	32771496	6b692ee37c08f1abee8c9b8a12f9b7f1234afb00	
7362671	4	2012-12-31T01:15:38.000Z	jonleighton	1	33168654	3059f3fe903b5528a31828de7507377e04c36db9	
460078	1693	2012-12-31T12:03:49.000Z	provegard	1	33345804	74db36ee94addab519a7198bd987b44228309d59	
8514	7979	2013-01-02T23:21:13.000Z	indirect	1	33266357	75dcdbc84e53cd824c4f1c3e4cb82c40f27010c8	
460078	1021	2013-01-05T21:47:36.000Z	pkozlowski-opensource	1	33516408	1122dc7a5b34e87135af7edeb6d1f939f934cc21	
8514	8757	2013-01-06T20:39:09.000Z	trisweb	1	33545452	807e176aba7804cad8d630d04f3b771011be4fe6	
460078	847	2013-01-09T17:47:40.000Z	igorminar	1	33869962	cc821502bca64d15e1c576bf20a62b28b3d9a88a	
8514	8845	2013-01-09T20:26:12.000Z	dylanahsmith	1	34066709	bae92681be97191edda90990e08b5275d187107f	
460078	1621	2013-01-11T17:21:13.000Z	danilsomsikov	1	34810575	a26234f7183013e2fcc9b35377e181ad96dc9917	
460078	1799	2013-01-13T07:08:43.000Z	lgalfaso	1	34223465	c0cb9f8c14def36cc894fad4146b599531163f61	
8514	8119	2013-01-21T20:21:39.000Z	drogus	1	35087523	445f14e97553de552745de26ebd5e49bc5c82f4e	
460078	1648	2013-01-22T06:00:15.000Z	igorminar	1	35212975	3c2e1c5e4d12529b1d69a6173c38097527dccc4f	
8514	6865	2013-01-23T15:28:17.000Z	senny	1	35689015	648def406023b38310287588eb5efdfc739253e2	
8514	9064	2013-01-24T21:39:19.000Z	atombender	1	35522855	7cd0b7982520e410494e834edaa9be855d2920ad	
7362671	24	2013-01-26T03:53:33.000Z	sobrinho	1	35693990	13de3f6f619076377eab7bdbfea45aea2cb7c330	
7362671	22	2013-01-26T03:57:46.000Z	sobrinho	1	35679916	b39ac18521ba094759d6b910821003c7d7914b30	
460078	909	2013-01-26T19:15:06.000Z	lrlopez	1	39180828	ac899d0da59157fa1c6429510791b6c3103d9401	
460078	1435	2013-01-26T19:15:06.000Z	lrlopez	1	39180829	ac899d0da59157fa1c6429510791b6c3103d9401	
7362671	15	2013-01-27T16:38:07.000Z	senny	1	35740670	3d5889c81bc702d59515f3e8b36a2d0cf3f4ccab	
7362671	31	2013-01-27T17:17:51.000Z	senny	1	35741499	5166f3d8f6590bcfdb8d4de60d4dce023766b44f	
460078	1261	2013-01-30T09:50:34.000Z	latentflip	1	37025046	b001c8ece5472626bf49cf82753e8ac1aafd2513	
460078	1532	2013-01-30T09:50:34.000Z	latentflip	1	37025047	b001c8ece5472626bf49cf82753e8ac1aafd2513	
7362671	18	2013-02-02T19:39:21.000Z	senny	1	36506204	2b786291f7344b1925b87713589dc6eaaef0ffe9	
8514	9110	2013-02-04T08:48:21.000Z	senny	1	40572031	fa18c61153bea05e72e674e376d874d8ad7679ea	
460078	1191	2013-02-06T09:30:40.000Z	fredrikbonander	1	37031056	7090924515214752b919b0c5630b3ea5e7c77223	
